ID,event_value,event_number,instance,credit,sequence,final_sequence
ISR000014404194,Buy,10,10,1,b4,b4
ISR000014404206,Cancel,5,11,0,c,c
ISR000014404206,Cancel,9,11,0,a1,a1
ISR000014404206,Buy,21,10,0,c,c
ISR000012503661,Cancel,7,11,0,c,c
ISR000012503661,Buy,12,10,0,b4,b4
ISR000012503671,Cancel,5,11,1,a1,a1
ISR000012503671,Cancel,10,11,1,c,c
ISR000012503671,Buy,15,10,1,b4,b4
ISR000012503647,Buy,6,10,0,b4,b4
ISR000014704300,Cancel,5,11,1,a1,a1
ISR000014704300,Buy,10,10,1,b4,b4
ISR000014704315,Cancel,6,11,1,b3,b3
ISR000014704315,Cancel,10,11,1,a1,a1
ISR000014704315,Buy,15,10,1,b4,b4
ISR000014704288,Buy,8,10,0,c,c
ISR000014104102,Buy,5,10,0,c,c
ISR000014104115,Cancel,6,11,1,b3,b3
ISR000014104115,Cancel,10,11,1,a1,a1
ISR000014104115,Buy,15,10,1,b4,b4
ISR000000100016,Cancel,6,11,1,b3,b3
ISR000000100016,Cancel,10,11,1,a1,a1
ISR000000100016,Buy,15,10,1,b4,b4
ISR000000100017,Buy,5,10,0,c,c
ISR000000100029,Buy,5,10,0,c,c
ISR000006401867,Buy,20,10,0,c,c
ISR000005801706,Buy,5,10,0,c,c
ISR000005801705,Buy,5,10,0,c,c
ISR000005601657,Cancel,4,11,0,c,c
ISR000005601657,Cancel,9,11,0,b3,b3
ISR000005601657,Cancel,15,11,0,c,c
ISR000005601657,Buy,20,10,0,b4,b4
ISR000005601638,Cancel,6,11,1,c,c
ISR000005601638,Cancel,10,11,1,a1,a1
ISR000005601638,Buy,15,10,1,b4,b4
ISR000002600767,Buy,5,10,0,c,c
ISR000002600772,Cancel,7,11,0,c,c
ISR000002600772,Cancel,11,11,0,a1,a1
ISR000002600772,Buy,19,10,0,c,c
ISR000002600779,Cancel,5,11,0,c,c
ISR000002600779,Cancel,9,11,0,a1,a1
ISR000002600779,Buy,13,10,0,c,c
ISR000004601368,Buy,6,10,0,b4,b4
ISR000004601375,Cancel,6,11,1,b3,b3
ISR000004601375,Cancel,10,11,1,a1,a1
ISR000004601375,Buy,15,10,1,b4,b4
ISR000004601379,Buy,6,10,0,c,c
ISR000004801439,Cancel,5,11,0,a1,a1
ISR000004801439,Buy,13,10,0,c,c
ISR000004801430,Buy,5,10,0,c,c
ISR000004801443,Buy,6,10,0,b4,b4
ISR000008402407,Cancel,6,11,0,c,c
ISR000008402407,Cancel,10,11,0,a1,a1
ISR000008402407,Buy,17,10,0,c,c
ISR000010603056,Buy,5,10,0,c,c
ISR000010603080,Cancel,5,11,0,a1,a1
ISR000010603080,Buy,14,10,0,c,c
ISR000009302690,Buy,6,10,0,b4,b4
ISR000000500145,Buy,5,10,0,c,c
ISR000013904056,Buy,5,10,0,c,c
ISR000013904044,Buy,5,10,0,c,c
ISR000010703097,Buy,5,10,0,c,c
ISR000010703086,Cancel,5,11,0,a1,a1
ISR000010703086,trip_4,9,9,0,c,c
ISR000007002019,Buy,6,10,0,b4,b4
ISR000007002016,Cancel,6,11,0,c,c
ISR000007002016,Buy,11,10,0,b4,b4
ISR000007002003,Buy,6,10,0,b4,b4
ISR000007002012,Cancel,6,11,1,c,c
ISR000007002012,Cancel,10,11,1,a1,a1
ISR000007002012,Cancel,14,11,1,c,c
ISR000007002012,Buy,19,10,1,b4,b4
ISR000004901477,Cancel,5,11,0,a1,a1
ISR000004901477,trip_4,10,9,0,c,c
ISR000004901473,Cancel,6,11,1,b3,b3
ISR000004901473,Cancel,10,11,1,a1,a1
ISR000004901473,Buy,15,10,1,b4,b4
ISR000004901462,Buy,7,10,0,c,c
ISR000004901468,Cancel,5,11,1,a1,a1
ISR000004901468,Buy,10,10,1,b4,b4
ISR000003801118,Buy,5,10,0,c,c
ISR000003801102,Cancel,5,11,1,a1,a1
ISR000003801102,Buy,10,10,1,b4,b4
ISR000003801122,Cancel,5,11,1,a1,a1
ISR000003801122,Cancel,10,11,1,c,c
ISR000003801122,Cancel,15,11,1,b3,b3
ISR000003801122,Cancel,19,11,1,a1,a1
ISR000003801122,Cancel,22,11,1,c,c
ISR000003801122,Buy,27,10,1,b4,b4
ISR000006901990,Buy,6,10,0,b4,b4
ISR000006901991,trip_n,5,8,0,c,c
ISR000016004690,Cancel,6,11,1,b3,b3
ISR000016004690,Cancel,10,11,1,a1,a1
ISR000016004690,Buy,15,10,1,b4,b4
ISR000016404798,daily,4,7,0,c,c
ISR000005101529,daily,4,7,0,c,c
ISR000005101540,Cancel,5,11,0,a1,a1
ISR000005101540,Buy,10,10,0,c,c
ISR000016204722,Buy,5,10,0,c,c
ISR000016204731,Cancel,6,11,1,c,c
ISR000016204731,Cancel,10,11,1,a1,a1
ISR000016204731,Buy,15,10,1,b4,b4
ISR000016204730,Buy,11,10,0,c,c
ISR000002900856,Buy,5,10,0,c,c
ISR000002900846,Buy,6,10,0,b4,b4
ISR000002900863,trip_n,5,8,0,c,c
ISR000001400416,Cancel,5,11,1,a1,a1
ISR000001400416,Cancel,8,11,1,c,c
ISR000001400416,Buy,13,10,1,b4,b4
ISR000001400431,Buy,6,10,0,c,c
ISR000001400406,Cancel,10,11,1,c,c
ISR000001400406,Cancel,14,11,1,a1,a1
ISR000001400406,Cancel,19,11,1,b3,b3
ISR000001400406,Cancel,23,11,1,c,c
ISR000001400406,Buy,28,10,1,b4,b4
ISR000001400400,Cancel,6,11,1,b3,b3
ISR000001400400,Cancel,10,11,1,a1,a1
ISR000001400400,Buy,15,10,1,b4,b4
ISR000012803736,Buy,5,10,0,c,c
ISR000005401593,trip_4,5,9,0,c,c
ISR000017105021,daily,4,7,0,c,c
ISR000017104996,Buy,5,10,0,c,c
ISR000017105005,Buy,6,10,0,c,c
ISR000010302985,Buy,5,10,0,c,c
ISR000010302965,Buy,6,10,0,c,c
ISR000012903779,Buy,11,10,0,c,c
ISR000012903777,Cancel,5,11,0,a1,a1
ISR000012903777,Buy,18,10,0,c,c
ISR000012903789,Buy,6,10,0,c,c
ISR000008802540,Cancel,5,11,1,a1,a1
ISR000008802540,Cancel,10,11,1,b3,b3
ISR000008802540,Cancel,19,11,1,c,c
ISR000008802540,Buy,24,10,1,b4,b4
ISR000008802561,Buy,6,10,0,b4,b4
ISR000008802547,Buy,6,10,0,b4,b4
ISR000008802549,Cancel,6,11,1,b3,b3
ISR000008802549,Cancel,10,11,1,a1,a1
ISR000008802549,Buy,15,10,1,b4,b4
ISR000014604285,Buy,5,10,0,c,c
ISR000014604268,Buy,7,10,0,b2,b2
ISR000014604274,trip_4,7,9,0,c,c
ISR000014604280,concession,4,5,0,c,c
ISR000013003807,Buy,13,10,0,c,c
ISR000013003806,Buy,6,10,0,c,c
ISR000013003800,Buy,5,10,0,c,c
ISR000013003801,Buy,5,10,0,c,c
ISR000007902289,Buy,6,10,0,b4,b4
ISR000007902277,Buy,9,10,0,c,c
ISR000007902264,Buy,5,10,0,c,c
ISR000004001172,Buy,5,10,0,c,c
ISR000016504805,Buy,5,10,0,c,c
ISR000016504824,Buy,9,10,0,c,c
ISR000015204469,Buy,5,10,0,c,c
ISR000006701938,Buy,5,10,0,c,c
ISR000009402708,Buy,5,10,0,c,c
ISR000009402739,Buy,6,10,0,b4,b4
ISR000013303895,Buy,6,10,0,c,c
ISR000013303900,Cancel,6,11,0,b3,b3
ISR000013303900,Cancel,11,11,0,c,c
ISR000013303900,Buy,16,10,0,b4,b4
ISR000008702532,Buy,5,10,0,c,c
ISR000008702507,Cancel,3,11,0,c,c
ISR000008702507,Buy,8,10,0,b4,b4
ISR000008702523,daily,28,7,0,c,c
ISR000007102031,Cancel,5,11,0,a1,a1
ISR000007102031,Buy,17,10,0,c,c
ISR000007102035,Buy,6,10,0,c,c
ISR000005501612,Buy,6,10,0,c,c
ISR000005501617,Buy,16,10,0,c,c
ISR000005501625,Buy,6,10,0,c,c
ISR000011203244,Buy,6,10,0,c,c
ISR000011203248,Buy,11,10,0,c,c
ISR000011203268,Buy,5,10,0,c,c
ISR000005001497,Buy,9,10,0,c,c
ISR000005001490,Cancel,7,11,0,c,c
ISR000005001490,Cancel,12,11,0,b3,b3
ISR000005001490,daily,15,7,0,c,c
ISR000005001509,Buy,5,10,0,c,c
ISR000014904354,Buy,5,10,0,c,c
ISR000014904359,Cancel,5,11,0,a1,a1
ISR000014904359,Buy,23,10,0,c,c
ISR000005701678,trip_n,10,8,0,c,c
ISR000005701664,Buy,5,10,0,c,c
ISR000015104421,Buy,6,10,0,c,c
ISR000015104415,Buy,5,10,0,c,c
ISR000015104429,concession,3,5,0,c,c
ISR000003901148,Buy,6,10,0,b4,b4
ISR000003901153,Cancel,10,11,0,c,c
ISR000003901153,Cancel,14,11,0,a1,a1
ISR000003901153,Buy,19,10,0,c,c
ISR000003901155,Cancel,5,11,1,a1,a1
ISR000003901155,Cancel,7,11,1,c,c
ISR000003901155,Buy,12,10,1,b4,b4
ISR000002500738,Buy,10,10,0,c,c
ISR000002500754,Buy,8,10,0,c,c
ISR000012003487,Buy,5,10,0,c,c
ISR000015804641,Buy,6,10,0,c,c
ISR000015804642,Buy,8,10,0,c,c
ISR000015804629,Buy,5,10,0,c,c
ISR000000400126,Buy,5,10,0,c,c
ISR000000400122,Buy,6,10,0,b4,b4
ISR000000400106,Buy,7,10,0,c,c
ISR000013403919,Buy,6,10,0,c,c
ISR000010503026,Buy,8,10,0,c,c
ISR000010503029,Cancel,2,11,0,c,c
ISR000014004072,Buy,17,10,0,c,c
ISR000007602175,Buy,5,10,0,c,c
ISR000001200366,Buy,5,10,0,c,c
ISR000001200353,country_trains,2,3,0,c,c
ISR000001200339,Buy,6,10,0,b4,b4
ISR000015904660,Buy,5,10,0,c,c
ISR000016104706,Cancel,5,11,1,a1,a1
ISR000016104706,Buy,10,10,1,b4,b4
ISR000009102644,Buy,5,10,0,c,c
ISR000009102633,Buy,5,10,0,c,c
ISR000009102642,Buy,5,10,0,c,c
ISR000009102634,Buy,5,10,0,c,c
ISR000009102639,Buy,10,10,0,c,c
ISR000015304486,Buy,5,10,0,c,c
ISR000015304492,Buy,17,10,0,c,c
ISR000015304502,Cancel,6,11,1,b3,b3
ISR000015304502,Cancel,10,11,1,a1,a1
ISR000015304502,Buy,15,10,1,b4,b4
ISR000015304509,Buy,5,10,0,c,c
ISR000015304498,Buy,6,10,0,b4,b4
ISR000015304473,Buy,6,10,0,c,c
ISR000000700213,Buy,5,10,0,c,c
ISR000000700198,Buy,6,10,0,c,c
ISR000000700203,Buy,5,10,0,c,c
ISR000000700215,Buy,5,10,0,c,c
ISR000008502451,Buy,5,10,0,c,c
ISR000008502453,Cancel,5,11,0,c,c
ISR000008502453,Cancel,9,11,0,a1,a1
ISR000008502453,Buy,17,10,0,c,c
ISR000008502464,Buy,5,10,0,c,c
ISR000014304169,Cancel,5,11,0,a1,a1
ISR000014304169,Cancel,10,11,0,b3,b3
ISR000014304169,Cancel,14,11,0,a1,a1
ISR000014304169,Buy,23,10,0,c,c
ISR000014304183,Buy,6,10,0,b4,b4
ISR000014304167,Buy,5,10,0,c,c
ISR000014304175,Buy,9,10,0,c,c
ISR000014304154,Cancel,5,11,1,a1,a1
ISR000014304154,Buy,10,10,1,b4,b4
ISR000014304177,Cancel,5,11,1,a1,a1
ISR000014304177,Buy,10,10,1,b4,b4
ISR000001600496,Buy,6,10,0,b4,b4
ISR000001600501,Buy,5,10,0,c,c
ISR000001600498,Buy,7,10,0,c,c
ISR000001600502,Buy,6,10,0,b4,b4
ISR000001600494,Buy,5,10,0,c,c
ISR000001600485,Cancel,6,11,1,b3,b3
ISR000001600485,Cancel,10,11,1,a1,a1
ISR000001600485,Buy,15,10,1,b4,b4
ISR000003300966,Buy,5,10,0,c,c
ISR000003300974,Buy,5,10,0,c,c
ISR000003300983,Buy,5,10,0,c,c
ISR000003300982,Buy,5,10,0,c,c
ISR000003300992,Buy,6,10,0,c,c
ISR000006301865,Buy,6,10,0,b4,b4
ISR000006301853,Buy,6,10,0,b4,b4
ISR000006301851,Buy,5,10,0,c,c
ISR000006301854,Buy,5,10,0,c,c
ISR000006301856,Buy,5,10,0,c,c
ISR000006301863,Buy,5,10,0,c,c
ISR000012203552,Buy,28,10,0,c,c
ISR000012203558,Buy,12,10,0,c,c
ISR000012203551,Buy,5,10,0,c,c
ISR000012203550,Buy,5,10,0,c,c
ISR000012203555,Buy,5,10,0,c,c
ISR000012203564,Buy,5,10,0,c,c
ISR000010803156,Buy,5,10,0,c,c
ISR000010803134,Buy,5,10,0,c,c
ISR000010803153,Buy,5,10,0,c,c
ISR000010803127,Buy,5,10,0,c,c
ISR000010803125,Buy,13,10,0,c,c
ISR000010803140,Cancel,3,11,0,c,c
ISR000010803140,Buy,8,10,0,b4,b4
ISR000010803119,Buy,11,10,0,c,c
ISR000012403620,Buy,6,10,0,b4,b4
ISR000012403628,Buy,6,10,0,b4,b4
ISR000012403637,Buy,5,10,0,c,c
ISR000012403622,Buy,5,10,0,c,c
ISR000012403630,Cancel,5,11,1,a1,a1
ISR000012403630,Cancel,11,11,1,b1,b1
ISR000012403630,Cancel,15,11,1,a1,a1
ISR000012403630,Cancel,20,11,1,c,c
ISR000012403630,Buy,25,10,1,b4,b4
ISR000012403629,Buy,5,10,0,c,c
ISR000013704004,Cancel,5,11,1,a1,a1
ISR000013704004,Buy,10,10,1,b4,b4
ISR000013704007,Cancel,5,11,0,a1,a1
ISR000013704007,Buy,9,10,0,c,c
ISR000013704009,Buy,6,10,0,b4,b4
ISR000013704000,Cancel,6,11,1,b3,b3
ISR000013704000,Cancel,10,11,1,a1,a1
ISR000013704000,Buy,15,10,1,b4,b4
ISR000003100924,Buy,6,10,0,b4,b4
ISR000003100923,Buy,5,10,0,c,c
ISR000003100919,Buy,5,10,0,c,c
ISR000003100902,Buy,5,10,0,c,c
ISR000003100932,Buy,5,10,0,c,c
ISR000003100913,Buy,7,10,0,c,c
ISR000013103833,Cancel,6,11,1,b3,b3
ISR000013103833,Cancel,10,11,1,a1,a1
ISR000013103833,Cancel,15,11,1,c,c
ISR000013103833,Buy,20,10,1,b4,b4
ISR000013103837,Buy,5,10,0,c,c
ISR000013103843,Buy,5,10,0,c,c
ISR000013103834,Buy,5,10,0,c,c
ISR000010102905,Buy,5,10,0,c,c
ISR000010102920,Buy,7,10,0,c,c
ISR000015604585,trip_n,6,8,0,c,c
ISR000009202646,Cancel,8,11,0,c,c
ITA000086622791,Cancel,6,11,1,b3,b3
ITA000086622791,Cancel,10,11,1,a1,a1
ITA000086622791,Buy,15,10,1,b4,b4
ITA000086622786,Buy,5,10,0,c,c
ITA000086622785,Buy,5,10,0,c,c
ITA000079220705,Cancel,5,11,0,a1,a1
ITA000079220705,Buy,14,10,0,c,c
ITA000079220712,Cancel,5,11,1,a1,a1
ITA000079220712,Buy,10,10,1,b4,b4
ITA000092924438,Buy,5,10,0,c,c
ITA000092924410,Cancel,5,11,1,a1,a1
ITA000092924410,Cancel,8,11,1,c,c
ITA000092924410,Buy,13,10,1,b4,b4
ITA000092924421,Buy,5,10,0,c,c
ITA000112129214,Buy,6,10,0,b4,b4
ITA000112129223,Buy,5,10,0,c,c
ITA000112129217,Cancel,6,11,1,b3,b3
ITA000112129217,Cancel,10,11,1,a1,a1
ITA000112129217,Buy,16,10,1,b2,b2
ITA000112129210,Buy,30,10,0,c,c
ITA000055914725,Buy,5,10,0,c,c
ITA000055914729,Cancel,5,11,0,a1,a1
ITA000055914729,Buy,14,10,0,c,c
ITA000019404892,Buy,6,10,0,c,c
ITA000086022626,Cancel,6,11,1,b3,b3
ITA000086022626,Cancel,10,11,1,a1,a1
ITA000086022626,Buy,15,10,1,b4,b4
ITA000086022642,Cancel,6,11,1,b3,b3
ITA000086022642,Cancel,10,11,1,a1,a1
ITA000086022642,Buy,15,10,1,b4,b4
ITA000077120174,trip_4,17,9,0,c,c
ITA000077120179,Buy,5,10,0,c,c
ITA000077120166,Cancel,5,11,1,a1,a1
ITA000077120166,Buy,10,10,1,b4,b4
ITA000100326385,Buy,5,10,0,c,c
ITA000100326372,Buy,6,10,0,b4,b4
ITA000100326387,Cancel,6,11,1,c,c
ITA000100326387,Cancel,10,11,1,a1,a1
ITA000100326387,Cancel,12,11,1,c,c
ITA000100326387,Cancel,16,11,1,a1,a1
ITA000100326387,Cancel,23,11,1,c,c
ITA000100326387,Buy,28,10,1,b4,b4
ITA000100326369,Buy,5,10,0,c,c
ITA000067617774,Buy,6,10,0,c,c
ITA000067617767,Cancel,3,11,1,c,c
ITA000067617767,Cancel,7,11,1,a1,a1
ITA000067617767,Buy,12,10,1,b4,b4
ITA000067617781,Cancel,5,11,0,a1,a1
ITA000067617781,Buy,18,10,0,c,c
ITA000067617784,Buy,5,10,0,c,c
ITA000039610315,Buy,6,10,0,b4,b4
ITA000039610337,Buy,9,10,0,c,c
ITA000039610319,Buy,7,10,0,c,c
ITA000067017632,Buy,5,10,0,c,c
ITA000067017636,Cancel,5,11,1,a1,a1
ITA000067017636,Buy,10,10,1,b4,b4
ITA000091123975,Buy,5,10,0,c,c
ITA000091123977,Buy,5,10,0,c,c
ITA000091123987,Cancel,18,11,0,c,c
ITA000091123987,Cancel,23,11,0,b3,b3
ITA000091123987,Buy,28,10,0,b4,b4
ITA000096025213,Cancel,7,11,1,c,c
ITA000096025213,Cancel,11,11,1,a1,a1
ITA000096025213,Buy,16,10,1,b4,b4
ITA000096025204,trip_4,7,9,0,c,c
ITA000015703904,Buy,5,10,0,c,c
ITA000015703876,trip_4,5,9,0,c,c
ITA000076420016,Buy,9,10,0,c,c
ITA000076420010,Cancel,6,11,0,b3,b3
ITA000076420010,Cancel,10,11,0,a1,a1
ITA000076420010,Buy,15,10,0,c,c
ITA000076420037,Cancel,5,11,1,a1,a1
ITA000076420037,Buy,10,10,1,b4,b4
ITA000028107202,Buy,6,10,0,b4,b4
ITA000028107227,Buy,9,10,0,c,c
ITA000026506807,Buy,5,10,0,c,c
ITA000026506798,Cancel,5,11,0,a1,a1
ITA000026506798,Buy,10,10,0,c,c
ITA000026506781,Buy,6,10,0,c,c
ITA000020605216,Buy,6,10,0,c,c
ITA000020605227,Buy,6,10,0,b4,b4
ITA000020605205,Cancel,6,11,1,b3,b3
ITA000020605205,Cancel,10,11,1,a1,a1
ITA000020605205,Buy,15,10,1,b4,b4
ITA000002600668,Buy,6,10,0,b4,b4
ITA000002600664,Buy,6,10,0,b4,b4
ITA000002600672,Buy,6,10,0,b4,b4
ITA000091924211,Buy,5,10,0,c,c
ITA000091924208,Buy,5,10,0,c,c
ITA000091924226,Cancel,6,11,1,c,c
ITA000091924226,Cancel,10,11,1,a1,a1
ITA000091924226,Cancel,15,11,1,b3,b3
ITA000091924226,Cancel,17,11,1,c,c
ITA000091924226,Cancel,21,11,1,a1,a1
ITA000091924226,Buy,26,10,1,b4,b4
ITA000063016534,Buy,10,10,0,c,c
ITA000063016510,Buy,19,10,0,c,c
ITA000063016513,Buy,9,10,0,c,c
ITA000022205708,Cancel,5,11,1,a1,a1
ITA000022205708,Cancel,16,11,1,c,c
ITA000022205708,Buy,21,10,1,b4,b4
ITA000022205718,Buy,5,10,0,c,c
ITA000022205699,Buy,5,10,0,c,c
ITA000108828466,Buy,10,10,0,c,c
ITA000108828473,Buy,6,10,0,b4,b4
ITA000012603123,Buy,5,10,0,c,c
ITA000012603131,Buy,5,10,0,c,c
ITA000117530589,Buy,5,10,0,c,c
ITA000117530574,Cancel,5,11,1,a1,a1
ITA000117530574,Buy,17,10,1,c,c
ITA000021605501,Cancel,6,11,1,b3,b3
ITA000021605501,Cancel,10,11,1,a1,a1
ITA000021605501,Buy,15,10,1,b4,b4
ITA000021605518,Cancel,5,11,1,c,c
ITA000021605518,Cancel,9,11,1,a1,a1
ITA000021605518,Buy,14,10,1,b4,b4
ITA000044211517,Cancel,6,11,0,b3,b3
ITA000044211517,Cancel,10,11,0,c,c
ITA000044211517,Buy,15,10,0,b4,b4
ITA000044211536,Cancel,5,11,0,a1,a1
ITA000044211536,Cancel,12,11,0,c,c
ITA000044211536,Cancel,16,11,0,a1,a1
ITA000044211536,Buy,35,10,0,c,c
ITA000047312373,Buy,6,10,0,b4,b4
ITA000047312356,Buy,5,10,0,c,c
ITA000047312369,Buy,10,10,0,c,c
ITA000042411057,Buy,29,10,0,c,c
ITA000042411058,Cancel,5,11,1,a1,a1
ITA000042411058,Buy,10,10,1,b4,b4
ITA000025006385,Cancel,6,11,1,b3,b3
ITA000025006385,Cancel,10,11,1,a1,a1
ITA000025006385,Buy,15,10,1,b4,b4
ITA000025006405,Cancel,5,11,1,a1,a1
ITA000025006405,Buy,10,10,1,b4,b4
ITA000018004522,Buy,5,10,0,c,c
ITA000018004548,Cancel,5,11,0,a1,a1
ITA000018004548,Buy,9,10,0,c,c
ITA000018004527,Buy,6,10,0,b4,b4
ITA000075519760,Buy,5,10,0,c,c
ITA000075519736,Buy,6,10,0,b4,b4
ITA000069418257,Cancel,9,11,0,c,c
ITA000069418257,Buy,14,10,0,b4,b4
ITA000069418268,Buy,5,10,0,c,c
ITA000069418259,Buy,9,10,0,c,c
ITA000041010662,full_fare,5,4,0,c,c
ITA000041010672,Buy,10,10,0,c,c
ITA000041010691,daily,4,7,0,c,c
ITA000013603368,Buy,6,10,0,c,c
ITA000013603382,Buy,9,10,0,c,c
ITA000013603362,Buy,6,10,0,c,c
ITA000013603374,Cancel,8,11,0,c,c
ITA000013603374,Buy,14,10,0,b2,b2
ITA000020405170,Buy,5,10,0,c,c
ITA000053614098,Buy,6,10,0,b4,b4
ITA000053614106,Buy,5,10,0,c,c
ITA000053614113,Buy,5,10,0,c,c
ITA000114029697,Cancel,5,11,1,a1,a1
ITA000114029697,Buy,10,10,1,b4,b4
ITA000018804753,Buy,6,10,0,b4,b4
ITA000018804763,Buy,24,10,0,c,c
ITA000018804756,Buy,6,10,0,c,c
ITA000081121231,Buy,6,10,0,b4,b4
ITA000081121254,Cancel,6,11,0,b3,b3
ITA000081121254,Cancel,14,11,0,c,c
ITA000081121254,Buy,19,10,0,b4,b4
ITA000060615932,Cancel,5,11,1,a1,a1
ITA000060615932,Buy,10,10,1,b4,b4
ITA000060615934,Cancel,5,11,1,a1,a1
ITA000060615934,Buy,10,10,1,b4,b4
ITA000060615917,Cancel,5,11,1,a1,a1
ITA000060615917,Cancel,10,11,1,b3,b3
ITA000060615917,Cancel,14,11,1,a1,a1
ITA000060615917,Buy,19,10,1,b4,b4
ITA000029707601,Cancel,5,11,1,a1,a1
ITA000029707601,Cancel,11,11,1,c,c
ITA000029707601,Cancel,15,11,1,a1,a1
ITA000029707601,Buy,20,10,1,b4,b4
ITA000029707605,Buy,7,10,0,c,c
ITA000069118200,Buy,5,10,0,c,c
ITA000069118179,Buy,5,10,0,c,c
ITA000069118190,Cancel,5,11,1,a1,a1
ITA000069118190,Cancel,10,11,1,b3,b3
ITA000069118190,Buy,15,10,1,b4,b4
ITA000069118182,Buy,5,10,0,c,c
ITA000082021461,Cancel,5,11,1,a1,a1
ITA000082021461,Buy,10,10,1,b4,b4
ITA000082021453,Cancel,5,11,0,a1,a1
ITA000082021453,Cancel,10,11,0,c,c
ITA000082021453,Cancel,14,11,0,a1,a1
ITA000082021453,Buy,23,10,0,c,c
ITA000008202027,Buy,6,10,0,b4,b4
ITA000008202010,Buy,6,10,0,b4,b4
ITA000008202020,Buy,6,10,0,c,c
ITA000072518999,Buy,6,10,0,b4,b4
ITA000072518971,Buy,5,10,0,c,c
ITA000072518988,Cancel,5,11,1,a1,a1
ITA000072518988,Cancel,13,11,1,c,c
ITA000072518988,Cancel,17,11,1,a1,a1
ITA000072518988,Buy,22,10,1,b4,b4
ITA000097725671,Buy,5,10,0,c,c
ITA000097725676,Cancel,5,11,1,a1,a1
ITA000097725676,Cancel,15,11,1,c,c
ITA000097725676,Cancel,19,11,1,a1,a1
ITA000097725676,Cancel,31,11,1,c,c
ITA000097725676,Buy,36,10,1,b4,b4
ITA000097725674,Cancel,5,11,1,a1,a1
ITA000097725674,Buy,10,10,1,b4,b4
ITA000073519228,Buy,5,10,0,c,c
ITA000023706144,Buy,6,10,0,b4,b4
ITA000023706138,Buy,5,10,0,c,c
ITA000023706146,Buy,6,10,0,b4,b4
ITA000097325566,Cancel,5,11,1,a1,a1
ITA000097325566,Cancel,7,11,1,c,c
ITA000097325566,Buy,12,10,1,b4,b4
ITA000097325561,Buy,8,10,0,c,c
ITA000097325564,Buy,5,10,0,c,c
ITA000097325562,Buy,6,10,0,c,c
ITA000061316065,Buy,5,10,0,c,c
ITA000061316073,Buy,6,10,0,b4,b4
ITA000073819283,Cancel,5,11,1,a1,a1
ITA000073819283,Cancel,10,11,1,b3,b3
ITA000073819283,Cancel,14,11,1,a1,a1
ITA000073819283,Buy,19,10,1,b4,b4
ITA000113329531,Buy,5,10,0,c,c
ITA000113329527,trip_4,17,9,0,c,c
ITA000003600894,Cancel,5,11,1,a1,a1
ITA000003600894,Buy,10,10,1,b4,b4
ITA000003600885,Cancel,5,11,1,a1,a1
ITA000003600885,Cancel,10,11,1,b3,b3
ITA000003600885,Cancel,14,11,1,a1,a1
ITA000003600885,Cancel,19,11,1,b3,b3
ITA000003600885,Buy,24,10,1,b4,b4
ITA000003600907,Cancel,5,11,1,a1,a1
ITA000003600907,Cancel,7,11,1,c,c
ITA000003600907,Cancel,11,11,1,a1,a1
ITA000003600907,Cancel,12,11,1,c,c
ITA000003600907,Buy,17,10,1,b4,b4
ITA000018104572,Buy,5,10,0,c,c
ITA000018104577,Buy,6,10,0,b4,b4
ITA000018104575,Cancel,5,11,1,a1,a1
ITA000018104575,Cancel,10,11,1,b3,b3
ITA000018104575,Cancel,14,11,1,a1,a1
ITA000018104575,Cancel,17,11,1,c,c
ITA000018104575,Buy,22,10,1,b4,b4
ITA000043911459,Cancel,5,11,1,a1,a1
ITA000043911459,Cancel,7,11,1,c,c
ITA000043911459,Buy,12,10,1,b4,b4
ITA000043911465,Cancel,6,11,1,b3,b3
ITA000043911465,Cancel,10,11,1,a1,a1
ITA000043911465,Buy,15,10,1,b4,b4
ITA000043911444,Buy,6,10,0,b4,b4
ITA000090323771,Buy,13,10,0,c,c
ITA000090323785,Buy,5,10,0,c,c
ITA000090323783,Cancel,6,11,1,b3,b3
ITA000090323783,Cancel,9,11,1,c,c
ITA000090323783,Cancel,13,11,1,a1,a1
ITA000090323783,Buy,18,10,1,b4,b4
ITA000022805884,Cancel,5,11,1,a1,a1
ITA000022805884,Buy,10,10,1,b4,b4
ITA000022805856,Buy,5,10,0,c,c
ITA000022805858,Buy,6,10,0,b4,b4
ITA000048712744,Buy,6,10,0,c,c
ITA000048712752,Cancel,6,11,0,c,c
ITA000048712752,Cancel,10,11,0,a1,a1
ITA000048712752,Buy,24,10,0,c,c
ITA000083221833,Cancel,5,11,1,a1,a1
ITA000083221833,Buy,10,10,1,b4,b4
ITA000083221814,Cancel,5,11,1,a1,a1
ITA000083221814,Buy,10,10,1,b4,b4
ITA000078720610,Buy,6,10,0,b4,b4
ITA000078720589,Buy,5,10,0,c,c
ITA000078720590,Buy,5,10,0,c,c
ITA000107828153,Buy,5,10,0,c,c
ITA000107828166,Cancel,5,11,0,a1,a1
ITA000107828166,Buy,16,10,0,c,c
ITA000107828160,Buy,6,10,0,b4,b4
ITA000097025494,Cancel,5,11,0,a1,a1
ITA000097025494,Buy,12,10,0,c,c
ITA000097025488,Cancel,6,11,1,b3,b3
ITA000097025488,Cancel,10,11,1,a1,a1
ITA000097025488,Buy,15,10,1,b4,b4
ITA000097025492,Buy,6,10,0,b4,b4
ITA000094224751,Cancel,5,11,1,a1,a1
ITA000094224751,Buy,10,10,1,b4,b4
