,ID,cnt,time_a,time_b1,time_b2,time_b3,time_b4,time_start,time_solving,time_total,time_answer,time_irrelevant,time_explore_relevant,time_ticket_explore,time_explore_total,time_avg_explore,time_avg_btw_events,events_num,sequence,length,credit,OECD,gender
1,ARE000027907117,ARE,10.5,8,0,35.4,0,154.4,64.3,218.7,53.9,10.4,45.9,0,56.3,17.96666667,4.286666667,15,bab,3,1,0,2
2,ARE000011302798,ARE,145.8,7.2,0,0,0,28.4,218,246.4,153,65,145.8,0,210.8,51,7.266666667,30,aab,3,1,0,2
3,ARE000018804820,ARE,45.4,10.5,0,0,0,40.8,58.8,99.6,55.9,2.9,45.4,0,48.3,27.95,5.88,10,ab,2,1,0,1
4,ARE000039910042,ARE,10.9,4.3,0,9.9,16.3,20.8,70.3,91.1,41.4,28.9,37.1,1.4,66,8.28,1.634883721,43,babab,5,1,0,1
5,ARE000006001557,ARE,23.9,3.8,0,0,30.5,9.3,88.1,97.4,58.2,29.9,54.4,7.5,84.3,14.55,3.524,25,abab,4,1,0,2
6,ARE000024506213,ARE,4.7,4.3,0,22.5,0,7.6,38.6,46.2,31.5,7.1,27.2,0,34.3,7.875,2.144444444,18,babb,4,1,0,1
7,ARE000006601699,ARE,27.6,11.8,0,0,0,19.2,52.9,72.1,39.4,13.5,27.6,0,41.1,19.7,4.069230769,13,ab,2,1,0,1
8,ARE000041810517,ARE,8.1,7.2,0,0,0,21.3,64.7,86,15.3,49.4,8.1,0,57.5,5.1,2.813043478,23,aab,3,1,0,1
9,ARE000041810530,ARE,6.2,25.2,0,36.9,0,8.8,79.2,88,68.3,10.9,43.1,0,54,22.76666667,6.092307692,13,bab,3,1,0,1
10,ARE000009502331,ARE,24.6,5.5,0,7.2,0,11.9,40.2,52.1,37.3,2.9,31.8,0,34.7,9.325,2.364705882,17,abab,4,1,0,2
11,ARE000009502346,ARE,19.6,16.1,0,0,0,31.9,36.8,68.7,35.7,1.1,19.6,0,20.7,17.85,4.6,8,ab,2,1,0,2
12,ARE000017104340,ARE,19.3,8,0,15.6,0,20.7,46.7,67.4,42.9,3.8,34.9,0,38.7,10.725,2.457894737,19,abab,4,1,0,1
13,ARE000017104333,ARE,9.3,10.3,0,33.7,0,24.9,58.1,83,53.3,4.8,43,0,47.8,10.66,2.640909091,22,babab,5,1,0,2
14,ARE000030007618,ARE,56.8,8.8,0,0,0,31.5,83.7,115.2,65.6,18.1,56.8,0,74.9,21.86666667,5.978571429,14,aab,3,1,0,1
15,ARE000001700407,ARE,7.4,5.7,0,37,0,17,59.4,76.4,50.1,9.3,44.4,0,53.7,10.02,2.475,24,babab,5,1,0,1
16,ARE000032808330,ARE,9.1,6.7,0,0,0,27.3,39.6,66.9,15.8,23.8,9.1,0,32.9,7.9,3.3,12,ab,2,1,0,2
17,ARE000037409436,ARE,23.5,12.6,0,0,10.2,24.2,55.5,79.7,46.3,9.2,33.7,3.1,42.9,9.26,1.982142857,28,aabab,5,1,0,1
18,ARE000037409440,ARE,5.1,11.2,0,0,31.4,42,56.9,98.9,47.7,9.2,36.5,4.9,45.7,15.9,2.994736842,19,bab,3,1,0,1
19,ARE000016604182,ARE,9.7,12.5,0,0,0,16.5,23.4,39.9,22.2,1.2,9.7,0,10.9,11.1,2.925,8,ab,2,1,0,2
20,ARE000019304922,ARE,41.6,8.9,0,0,0,9.9,52,61.9,50.5,1.5,41.6,0,43.1,25.25,6.5,8,ab,2,1,0,1
21,ARE000019304938,ARE,6.9,7.5,0,59.8,0,20.8,78.3,99.1,74.2,4.1,66.7,0,70.8,24.73333333,6.023076923,13,bab,3,1,0,1
22,ARE000018304650,ARE,7.6,6.8,0,0,28,21.9,45.2,67.1,42.4,2.8,35.6,4.8,38.4,14.13333333,3.228571429,14,bab,3,1,0,1
23,ARE000020605244,ARE,51.3,5.8,0,0,0,18,73.7,91.7,57.1,16.6,51.3,0,67.9,7.1375,2.303125,32,aaaaaaab,8,1,0,1
24,ARE000000600138,ARE,16.2,9.4,0,0,0,39.7,54.8,94.5,25.6,29.2,16.2,0,45.4,12.8,3.914285714,14,ab,2,1,0,1
25,ARE000004401098,ARE,11.4,7.7,0,41,0,18.7,74.9,93.6,60.1,14.8,52.4,0,67.2,20.03333333,4.405882353,17,bab,3,1,0,1
26,ARE000036009060,ARE,40.9,11.3,0,0,0,72.8,60.9,133.7,52.2,8.7,40.9,0,49.6,17.4,3.80625,16,aab,3,1,0,2
27,ARE000006501674,ARE,8.3,0,11.6,0,0,42.7,64.3,107,19.9,44.4,8.3,1.9,75.9,9.95,2.473076923,26,ab,2,1,0,2
28,ARE000023906089,ARE,26.4,4.1,0,0,69.2,63.2,112.5,175.7,99.7,12.8,95.6,25.2,108.4,33.23333333,7.03125,16,bab,3,1,0,1
29,ARE000014703688,ARE,6.2,5.2,0,0,16.3,13.9,42.9,56.8,27.7,15.2,22.5,3.8,37.7,9.233333333,1.95,22,bab,3,1,0,2
30,ARE000012603160,ARE,7,10,0,18.3,0,16,37.1,53.1,35.3,1.8,25.3,0,27.1,11.76666667,2.853846154,13,bab,3,1,0,2
31,ARE000017604462,ARE,17.8,8.2,0,0,0,21.7,42.6,64.3,26,16.6,17.8,0,34.4,13,3.042857143,14,ab,2,1,0,2
32,ARE000042210601,ARE,28.1,12.3,0,0,0,16.6,51.9,68.5,40.4,11.5,28.1,0,39.6,20.2,3.992307692,13,ab,2,1,0,1
33,ARE000044711254,ARE,31.5,6.2,0,11.6,0,58.5,93.9,152.4,49.3,44.6,43.1,0,87.7,9.86,2.134090909,44,aabbb,5,1,0,2
34,ARE000024706290,ARE,28.9,7.3,0,0,0,18.8,38.1,56.9,36.2,1.9,28.9,0,30.8,18.1,4.7625,8,ab,2,1,0,1
35,ARE000024706276,ARE,23.9,3.6,0,0,14.1,20.8,50.3,71.1,41.6,8.7,38,7.8,46.7,10.4,2.286363636,22,abab,4,1,0,1
36,ARE000005401403,ARE,17,7.7,0,0,0,16.8,27.7,44.5,24.7,3,17,0,20,12.35,3.4625,8,ab,2,1,0,1
37,ARE000045211374,ARE,29.3,0,23.5,0,0,56.5,60.9,117.4,52.8,8.1,29.3,9,84.4,26.4,4.35,14,ab,2,1,0,1
38,ARE000009002226,ARE,51.3,11.4,0,0,0,25.5,64.5,90,62.7,1.8,51.3,0,53.1,31.35,8.0625,8,ab,2,1,0,1
39,ARE000027807077,ARE,28.5,12.1,0,0,0,6.6,41.7,48.3,40.6,1.1,28.5,0,29.6,20.3,5.2125,8,ab,2,1,0,1
40,ARE000011602907,ARE,44.2,6.4,0,22.4,0,16.1,76.4,92.5,73,3.4,66.6,0,70,18.25,4.494117647,17,abab,4,1,0,1
41,ARE000011602895,ARE,16,5.9,0,0,0,7.9,24.3,32.2,21.9,2.4,16,0,18.4,10.95,2.43,10,ab,2,1,0,1
42,ARE000011602904,ARE,33.9,7.6,0,0,19.5,13.8,66,79.8,61,5,53.4,3.5,58.4,20.33333333,4.714285714,14,abb,3,1,0,1
43,ARE000013803475,ARE,10.5,7,0,0,58.8,17.8,79.1,96.9,76.3,2.8,69.3,5.1,72.1,25.43333333,5.65,14,bab,3,1,0,1
44,ARE000033208436,ARE,25.4,20.1,0,0,0,27.5,51.7,79.2,45.5,6.2,25.4,0,31.6,22.75,6.4625,8,ab,2,1,0,1
45,ARE000006301615,ARE,14.3,12,0,0,0,13,29.3,42.3,26.3,3,14.3,0,17.3,13.15,2.93,10,ab,2,1,0,1
46,ARE000028907353,ARE,66.4,37.4,0,0,0,13.1,111,124.1,103.8,7.2,66.4,0,73.6,51.9,13.875,8,ab,2,1,0,2
47,ARE000030107637,ARE,2.9,3.1,0,25.4,0,17.5,73,90.5,31.4,41.6,28.3,0,69.9,6.28,1.825,40,bbabb,5,1,0,2
48,ARE000028207204,ARE,4.8,6.8,0,20.3,0,40.5,54.6,95.1,31.9,22.7,25.1,0,47.8,10.63333333,3.211764706,17,bab,3,1,0,2
49,ARE000000700191,ARE,34.2,9.7,0,28.4,0,27.9,79.4,107.3,72.3,7.1,62.6,0,69.7,24.1,6.107692308,13,bab,3,1,0,2
50,ARE000003300782,ARE,5.9,8.7,0,13.7,0,10,30.4,40.4,28.3,2.1,19.6,0,21.7,9.433333333,2.338461538,13,bab,3,1,0,2
51,ARE000026306705,ARE,27.1,12.1,0,9.3,0,19.9,59.1,79,48.5,10.6,36.4,0,47,12.125,2.569565217,23,abab,4,1,0,2
52,ARE000032508265,ARE,25.6,8,0,25.6,0,15.8,67.1,82.9,59.2,7.9,51.2,0,59.1,11.84,3.05,22,abbab,5,1,0,2
53,ARE000001900472,ARE,8.3,8,0,0,0,20.5,20.3,40.8,16.3,4,8.3,0,12.3,8.15,1.845454545,11,ab,2,1,0,2
54,ARE000031808076,ARE,28,12.3,0,0,0,17.2,42.2,59.4,40.3,1.9,28,0,29.9,20.15,5.275,8,ab,2,1,0,1
55,ARE000031808094,ARE,24.7,0,34.4,0,0,14.2,60.3,74.5,59.1,1.2,24.7,11.2,94.7,29.55,5.481818182,11,ab,2,1,0,2
56,ARE000005301373,ARE,11.1,4.5,0,16.1,0,16.9,38.8,55.7,31.7,7.1,27.2,0,34.3,10.56666667,2.586666667,15,bab,3,1,0,1
57,ARE000005301378,ARE,5.7,5.3,0,38.5,0,22.9,53.5,76.4,49.5,4,44.2,0,48.2,16.5,4.115384615,13,bab,3,1,0,1
58,ARE000014503631,ARE,16.5,9.8,0,0,0,16.9,27.9,44.8,26.3,1.6,16.5,0,18.1,13.15,3.4875,8,ab,2,1,0,1
59,ARE000003000719,ARE,4.6,2.8,0,3.6,10.5,19.5,43.8,63.3,21.5,22.3,18.7,6.2,41,5.375,1.684615385,26,babb,4,1,0,1
60,ARE000013603419,ARE,8.3,4.7,0,27.4,0,24.2,43.2,67.4,40.4,2.8,35.7,0,38.5,13.46666667,3.323076923,13,bab,3,1,0,1
61,ARE000017504447,ARE,30,14.3,0,0,0,42.2,46,88.2,44.3,1.7,30,0,31.7,22.15,5.75,8,ab,2,1,0,2
62,ARE000017504444,ARE,13.3,9.7,0,0,0,15.8,27.3,43.1,23,4.3,13.3,0,17.6,11.5,2.73,10,ab,2,1,0,2
63,ARE000038209628,ARE,15.5,11.4,0,0,58.1,33.6,101.5,135.1,85,16.5,73.6,13.4,90.1,28.33333333,5.075,20,bab,3,1,0,1
64,ARE000000300058,ARE,20.8,11.9,0,0,0,21.6,33.9,55.5,32.7,1.2,20.8,0,22,16.35,4.2375,8,ab,2,1,0,1
65,ARE000000300059,ARE,17.3,8.5,0,0,0,19.3,27.9,47.2,25.8,2.1,17.3,0,19.4,12.9,3.4875,8,ab,2,1,0,2
66,ARE000041710497,ARE,6.1,15.4,0,21.5,0,28.4,48.2,76.6,43,5.2,27.6,0,32.8,14.33333333,3.707692308,13,bab,3,1,0,1
67,ARE000019404949,ARE,2.8,4.2,0,18.6,0,16.2,41.7,57.9,25.6,16.1,21.4,0,37.5,6.4,1.303125,32,babb,4,1,0,1
68,ARE000004000994,ARE,13.7,14.2,0,0,0,23.3,72.8,96.1,27.9,44.9,13.7,0,58.6,13.95,6.066666667,12,ab,2,1,0,1
69,ARE000021705552,ARE,32.9,0,17.7,0,0,16.7,55.7,72.4,50.6,5.1,32.9,4.1,73.4,25.3,4.641666667,12,ab,2,1,0,1
70,ARE000036909315,ARE,104.2,5.5,0,0,0,11.9,155.5,167.4,109.7,45.8,104.2,0,150,13.7125,3.455555556,45,aaaaaaab,8,1,0,1
71,ARE000016704216,ARE,1.8,16.1,0,13.5,0,25.3,99.2,124.5,31.4,67.8,15.3,0,83.1,7.85,2.306976744,43,bbab,4,1,0,1
72,ARE000001300304,ARE,28.5,5.9,0,12.1,0,12.3,65.3,77.6,46.5,18.8,40.6,0,59.4,11.625,2.968181818,22,abab,4,1,0,1
73,ARE000025406461,ARE,18.1,17,0,7.5,0,20.7,70.1,90.8,42.6,27.5,25.6,0,53.1,14.2,3.186363636,22,abb,3,1,0,1
74,ARE000025406483,ARE,4.6,5.5,0,22,0,17.1,33.5,50.6,32.1,1.4,26.6,0,28,10.7,2.576923077,13,bab,3,1,0,1
75,ARE000023105923,ARE,28.6,0,37.2,0,0,22.3,68,90.3,65.8,2.2,28.6,21.5,105.2,32.9,7.555555556,9,ab,2,1,0,1
76,ARE000036109084,ARE,4.2,4.2,0,21.6,0,18.2,37.1,55.3,30,7.1,25.8,0,32.9,10,2.853846154,13,bab,3,1,0,1
77,ARE000035909041,ARE,56.3,0,9.4,0,0,17.8,66.8,84.6,65.7,1.1,56.3,3.6,76.2,32.85,7.422222222,9,ab,2,1,0,1
78,ARE000011702941,ARE,16,15.8,0,0,0,14.4,34.4,48.8,31.8,2.6,16,0,18.6,15.9,4.3,8,ab,2,1,0,2
79,ARE000012203031,ARE,15.9,21.8,0,0,44.1,11.8,107.9,119.7,81.8,26.1,60,13.5,86.1,27.26666667,4.316,25,bab,3,1,0,2
80,ARE000021505489,ARE,17,12,0,0,0,3.1,34.9,38,29,5.9,17,0,22.9,14.5,4.3625,8,ab,2,1,0,2
81,ARE000021505479,ARE,42,10.7,0,0,0,18.8,71.3,90.1,52.7,18.6,42,0,60.6,26.35,6.481818182,11,ab,2,1,0,2
82,ARE000025106390,ARE,22.6,11.1,0,0,0,33.7,57.8,91.5,33.7,24.1,22.6,0,46.7,11.23333333,3.4,17,aab,3,1,0,2
83,ARE000038709753,ARE,25,4.6,0,13.4,0,60.7,46.4,107.1,43,3.4,38.4,0,41.8,14.33333333,3.093333333,15,abb,3,1,0,2
84,ARE000019705047,ARE,15.5,9.3,0,0,0,23.1,26.3,49.4,24.8,1.5,15.5,0,17,12.4,3.2875,8,ab,2,1,0,2
85,ARE000039509954,ARE,5.4,6.6,0,11.8,0,30.3,34.1,64.4,23.8,10.3,17.2,0,27.5,7.933333333,1.894444444,18,bab,3,1,0,1
86,ARE000005501421,ARE,7.1,6.7,0,38.2,0,17.5,56.5,74,52,4.5,45.3,0,49.8,17.33333333,4.346153846,13,bab,3,1,0,1
87,ARE000041410436,ARE,28.3,20.9,0,0,0,15.9,50.7,66.6,49.2,1.5,28.3,0,29.8,24.6,6.3375,8,ab,2,1,0,1
88,ARE000041410437,ARE,7.5,4.9,0,22.4,0,16.8,37.9,54.7,34.8,3.1,29.9,0,33,11.6,2.915384615,13,bab,3,1,0,1
89,ARE000041410433,ARE,27.6,9.9,0,0,0,5.4,38.3,43.7,37.5,0.8,27.6,0,28.4,18.75,4.7875,8,ab,2,1,0,1
90,ARE000031608039,ARE,28.8,18.1,0,15,0,19.8,69.1,88.9,61.9,7.2,43.8,0,51,15.475,3.636842105,19,abab,4,1,0,1
91,ARE000015803972,ARE,7.9,5.3,0,38.2,0,12,56.2,68.2,51.4,4.8,46.1,0,50.9,17.13333333,3.746666667,15,bab,3,1,0,1
92,ARE000037309403,ARE,21.2,8.4,0,0,0,24.9,31.6,56.5,29.6,2,21.2,0,23.2,14.8,3.95,8,ab,2,1,0,1
93,ARE000040510203,ARE,29.3,19.5,0,0,0,13.2,50,63.2,48.8,1.2,29.3,0,30.5,24.4,6.25,8,ab,2,1,0,1
94,ARE000026806844,ARE,5.4,9.8,0,12.7,0,75.9,35.5,111.4,27.9,7.6,18.1,0,25.7,9.3,2.21875,16,bab,3,1,0,2
95,ARE000000400093,ARE,6,12.1,0,51.7,0,13.6,104.9,118.5,69.8,35.1,57.7,0,92.8,23.26666667,6.170588235,17,bab,3,1,0,2
96,ARE000000400106,ARE,19.4,7.1,0,0,0,14.5,28.8,43.3,26.5,2.3,19.4,0,21.7,13.25,2.88,10,ab,2,1,0,2
97,ARE000042610703,ARE,26.9,10.5,0,0,0,22.6,42,64.6,37.4,4.6,26.9,0,31.5,12.46666667,3,14,aab,3,1,0,1
98,ARE000042610704,ARE,6.5,9.1,0,0,0,14.8,16.3,31.1,15.6,0.7,6.5,0,7.2,7.8,2.0375,8,ab,2,1,0,1
99,ARE000042610713,ARE,3.6,6.4,0,9.1,0,21.3,30.7,52,19.1,11.6,12.7,0,24.3,6.366666667,1.279166667,24,bab,3,1,0,1
100,ARE000010802674,ARE,7.2,0,20.1,0,0,21.4,50.1,71.5,27.3,22.8,7.2,15.6,70.2,13.65,2.783333333,18,ab,2,1,0,2
101,ARE000017404411,ARE,16,6.9,0,5.2,0,17.6,58.7,76.3,28.1,30.6,21.2,0,51.8,7.025,1.834375,32,abab,4,1,0,2
102,ARE000017404426,ARE,27.7,10.1,0,16.1,0,28.6,64.7,93.3,53.9,10.8,43.8,0,54.6,13.475,3.405263158,19,abab,4,1,0,2
103,ARE000014803724,ARE,37,13.2,0,0,0,20.9,54.2,75.1,50.2,4,37,0,41,25.1,5.42,10,ab,2,1,0,2
104,ARE000014803713,ARE,34.8,8.1,0,11.8,0,20,58,78,54.7,3.3,46.6,0,49.9,13.675,3.411764706,17,abab,4,1,0,1
105,ARE000033608504,ARE,9.9,12.5,0,18.6,0,25.9,48.6,74.5,41,7.6,28.5,0,36.1,13.66666667,3.738461538,13,bab,3,1,0,1
106,ARE000012303067,ARE,30,15.8,0,0,0,9.2,48.2,57.4,45.8,2.4,30,0,32.4,22.9,6.025,8,ab,2,1,0,1
107,ARE000012303060,ARE,14,5.2,0,4.4,17.1,24.9,56.5,81.4,40.7,15.8,35.5,9.4,51.3,8.14,1.712121212,33,abbab,5,1,0,1
108,ARE000035708980,ARE,16.5,35.7,0,0,0,35.2,92.6,127.8,52.2,40.4,16.5,0,56.9,26.1,7.123076923,13,ab,2,1,0,2
109,ARE000024606266,ARE,3.4,0,10.7,0,38.4,41.6,91.3,132.9,52.5,38.8,41.8,22.2,102,17.5,3.804166667,24,bab,3,1,0,1
110,ARE000024606258,ARE,19.8,8.8,0,0,0,18.7,61.4,80.1,28.6,32.8,19.8,0,52.6,14.3,5.116666667,12,ab,2,1,0,1
111,ARE000019004881,ARE,28.6,8.2,0,0,0,24.2,91.5,115.7,36.8,54.7,28.6,0,83.3,18.4,7.038461538,13,ab,2,1,0,2
112,ARE000008202041,ARE,25.9,19.6,0,0,0,12.5,47.7,60.2,45.5,2.2,25.9,0,28.1,22.75,5.9625,8,ab,2,1,0,1
113,ARE000015603908,ARE,34.1,23,0,0,0,24.2,63.1,87.3,57.1,6,34.1,0,40.1,28.55,7.8875,8,ab,2,1,0,1
114,ARE000012803183,ARE,5.8,3,0,0,0,36.4,16,52.4,8.8,7.2,5.8,0,13,4.4,1.142857143,14,ab,2,1,0,2
115,ARE000019104904,ARE,8.8,8.9,0,0,26.3,41.9,114.5,156.4,44,70.5,35.1,2.1,105.6,14.66666667,5.725,20,bab,3,1,0,1
116,ARE000021405468,ARE,6,11.2,0,0,0,48.8,125,173.8,17.2,107.8,6,0,113.8,8.6,2.272727273,55,ab,2,1,0,1
117,ARE000045811484,ARE,44.5,8.3,0,0,0,31.4,77.5,108.9,52.8,24.7,44.5,0,69.2,17.6,3.875,20,aab,3,1,0,2
118,ARE000023606035,ARE,2.5,0,7.3,0,0,18.3,84,102.3,9.8,74.2,2.5,2.3,91.3,4.9,1.68,50,ab,2,1,0,1
119,ARE000023706059,ARE,43.6,13.7,0,0,0,14.5,58.8,73.3,57.3,1.5,43.6,0,45.1,28.65,7.35,8,ab,2,1,0,1
120,ARE000023706055,ARE,32.2,21.8,0,0,0,13.9,72.5,86.4,54,18.5,32.2,0,50.7,27,9.0625,8,ab,2,1,0,1
121,ARE000040610213,ARE,18.2,16.9,0,0,0,29.5,55,84.5,35.1,19.9,18.2,0,38.1,17.55,3.928571429,14,ab,2,1,0,2
122,ARE000040610220,ARE,21.8,21.6,0,0,0,25.3,44.8,70.1,43.4,1.4,21.8,0,23.2,21.7,5.6,8,ab,2,1,0,2
123,ARE000027407004,ARE,18.1,0,75.7,0,0,30.6,134.2,164.8,93.8,40.4,18.1,49.1,209.9,46.9,7.894117647,17,ab,2,1,0,1
124,ARE000036209112,ARE,55,21.1,0,0,0,23.8,89.4,113.2,76.1,13.3,55,0,68.3,38.05,7.45,12,ab,2,1,0,2
125,ARE000042910781,ARE,5.2,4.5,0,30.6,0,30,44.8,74.8,40.3,4.5,35.8,0,40.3,13.43333333,2.986666667,15,bab,3,1,0,1
126,AUS000065312202,AUS,24.5,8.8,0,0,0,17.5,35.3,52.8,33.3,2,24.5,0,26.5,16.65,4.4125,8,ab,2,1,1,2
127,AUS000065312190,AUS,4.7,6.5,0,13.7,0,17.4,27.5,44.9,24.9,2.6,18.4,0,21,8.3,2.115384615,13,bab,3,1,1,2
128,AUS000018403450,AUS,21.2,5.6,0,0,0,7.7,27.9,35.6,26.8,1.1,21.2,0,22.3,13.4,3.4875,8,ab,2,1,1,1
129,AUS000013902597,AUS,6.7,4.7,0,0,33.7,15.2,67.8,83,45.1,22.7,40.4,9.9,63.1,15.03333333,3.39,20,bab,3,1,1,1
130,AUS000072413486,AUS,20.7,13.8,0,0,0,11.4,35.9,47.3,34.5,1.4,20.7,0,22.1,17.25,4.4875,8,ab,2,1,1,1
131,AUS000014602748,AUS,10.3,14.6,0,0,0,9.7,25.6,35.3,24.9,0.7,10.3,0,11,12.45,3.2,8,ab,2,1,1,2
132,AUS000004400849,AUS,3.4,6.9,0,5.7,0,18.2,31.3,49.5,16,15.3,9.1,0,24.4,5.333333333,1.565,20,bab,3,1,1,2
133,AUS000068912889,AUS,23.8,0,10,0,0,13.1,36,49.1,33.8,2.2,23.8,5.6,46,16.9,3.272727273,11,ab,2,1,1,2
134,AUS000070313133,AUS,20.3,7.2,0,7.8,0,8.7,40.8,49.5,35.3,5.5,28.1,0,33.6,8.825,2.147368421,19,abab,4,1,1,1
135,AUS000077014373,AUS,7,5.3,0,0,17.2,31.1,33.1,64.2,29.5,3.6,24.2,4.7,27.8,9.833333333,2.06875,16,bab,3,1,1,2
136,AUS000016203034,AUS,31,11,0,0,0,35,45.2,80.2,42,3.2,31,0,34.2,7,3.766666667,12,aaaaab,6,1,1,1
137,AUS000016203039,AUS,8.6,10,0,0,0,18.8,23.5,42.3,18.6,4.9,8.6,0,13.5,9.3,2.136363636,11,ab,2,1,1,2
138,AUS000048609011,AUS,12.3,7.3,0,0,0,15.5,20.8,36.3,19.6,1.2,12.3,0,13.5,9.8,2.6,8,ab,2,1,1,2
139,AUS000048609015,AUS,7,4,0,15.7,0,17.4,29.1,46.5,26.7,2.4,22.7,0,25.1,8.9,2.238461538,13,bab,3,1,1,2
140,AUS000005401039,AUS,6.8,13.3,0,12.7,0,13.5,36.9,50.4,32.8,4.1,19.5,0,23.6,8.2,2.05,18,bbab,4,1,1,2
141,AUS000042507858,AUS,26.6,5.1,0,14.1,0,16.2,52.2,68.4,45.8,6.4,40.7,0,47.1,11.45,3.070588235,17,abab,4,1,1,1
142,AUS000042507870,AUS,12.4,8,0,0,0,19.5,21.7,41.2,20.4,1.3,12.4,0,13.7,10.2,2.7125,8,ab,2,1,1,2
143,AUS000000300041,AUS,17,3.7,0,6.1,0,23.4,31.1,54.5,26.8,4.3,23.1,0,27.4,6.7,1.829411765,17,abab,4,1,1,1
144,AUS000020003731,AUS,23.3,10.1,0,9,0,14.1,46.4,60.5,42.4,4,32.3,0,36.3,10.6,2.729411765,17,abab,4,1,1,1
145,AUS000020003715,AUS,15.8,7.8,0,3.5,0,16.4,36.4,52.8,27.1,9.3,19.3,0,28.6,6.775,1.582608696,23,abab,4,1,1,2
146,AUS000073713763,AUS,14.5,4.2,0,5.4,0,24.2,33.5,57.7,24.1,9.4,19.9,0,29.3,6.025,1.595238095,21,abab,4,1,1,1
147,AUS000073713766,AUS,20.2,23.5,0,0,0,29,45.3,74.3,43.7,1.6,20.2,0,21.8,21.85,5.6625,8,ab,2,1,1,1
148,AUS000042807925,AUS,27.4,29.9,0,0,0,23,57.6,80.6,57.3,0.3,27.4,0,27.7,28.65,7.2,8,ab,2,1,1,1
149,AUS000001300236,AUS,11.6,8.6,0,0,0,22.5,21.3,43.8,20.2,1.1,11.6,0,12.7,10.1,2.6625,8,ab,2,1,1,1
150,AUS000001300240,AUS,12.7,7.1,0,0,0,18,22.5,40.5,19.8,2.7,12.7,0,15.4,9.9,2.25,10,ab,2,1,1,2
151,AUS000037606951,AUS,5.9,5.2,0,8.4,0,22.2,23.7,45.9,19.5,4.2,14.3,0,18.5,6.5,1.823076923,13,bab,3,1,1,1
152,AUS000037606956,AUS,39,11.1,0,0,0,15.3,50.8,66.1,50.1,0.7,39,0,39.7,25.05,6.35,8,ab,2,1,1,2
153,AUS000004900939,AUS,9.4,10.4,0,21.5,0,8,47.5,55.5,41.3,6.2,30.9,0,37.1,13.76666667,3.653846154,13,bab,3,1,1,2
154,AUS000048909074,AUS,57.3,4.7,0,0,0,78.2,63.6,141.8,62,1.6,57.3,0,58.9,31,7.95,8,ab,2,1,1,1
155,AUS000027705167,AUS,21.6,12.6,0,0,0,9.3,36.5,45.8,34.2,2.3,21.6,0,23.9,17.1,4.5625,8,ab,2,1,1,2
156,AUS000027705186,AUS,15.4,13.7,0,0,0,15.4,30.6,46,29.1,1.5,15.4,0,16.9,14.55,3.825,8,ab,2,1,1,2
157,AUS000034706445,AUS,5.4,4,0,6.5,0,15.3,54,69.3,15.9,38.1,11.9,0,50,5.3,2.076923077,26,bab,3,1,1,1
158,AUS000034706444,AUS,16.9,9.4,0,0,12.8,17.9,43.3,61.2,39.1,4.2,29.7,9.7,33.9,4.8875,1.732,25,aaaaabab,8,1,1,2
159,AUS000049009082,AUS,5.2,8.2,0,0,0,18.7,14.4,33.1,13.4,1,5.2,0,6.2,6.7,1.8,8,ab,2,1,1,1
160,AUS000049009077,AUS,3.6,5.9,0,6.8,0,18,19.4,37.4,16.3,3.1,10.4,0,13.5,5.433333333,1.293333333,15,bab,3,1,1,1
161,AUS000049009093,AUS,12.6,4,0,17.8,0,30.2,43.9,74.1,34.4,9.5,30.4,0,39.9,6.88,1.829166667,24,ababb,5,1,1,2
162,AUS000041207618,AUS,12.4,4.2,0,16.3,0,11.1,52.1,63.2,32.9,19.2,28.7,0,47.9,5.483333333,1.488571429,35,ababab,6,1,1,1
163,AUS000000800138,AUS,9.9,13.5,0,13.7,0,14.3,44.2,58.5,37.1,7.1,23.6,0,30.7,9.275,2.104761905,21,abab,4,1,1,2
164,AUS000064912119,AUS,19.1,23.5,0,0,0,17,44.1,61.1,42.6,1.5,19.1,0,20.6,21.3,5.5125,8,ab,2,1,1,1
165,AUS000064912108,AUS,36.1,14.9,0,0,0,32.1,52.2,84.3,51,1.2,36.1,0,37.3,25.5,6.525,8,ab,2,1,1,1
166,AUS000033606251,AUS,30.2,3.7,0,8.7,0,9.9,50.2,60.1,42.6,7.6,38.9,0,46.5,10.65,2.39047619,21,abab,4,1,1,2
167,AUS000001200216,AUS,32.1,0,10.4,0,0,16.8,53.9,70.7,42.5,11.4,32.1,3.1,64.3,21.25,4.146153846,13,ab,2,1,1,1
168,AUS000048308947,AUS,18.5,25.6,0,0,0,16.8,44.6,61.4,44.1,0.5,18.5,0,19,22.05,5.575,8,ab,2,1,1,1
169,AUS000038807177,AUS,32.3,13.1,0,0,0,22.9,51.1,74,45.4,5.7,32.3,0,38,22.7,6.3875,8,ab,2,1,1,2
170,AUS000029605501,AUS,10.3,8.9,0,0,0,6.2,21.9,28.1,19.2,2.7,10.3,0,13,9.6,2.19,10,ab,2,1,1,1
171,AUS000029605502,AUS,11.3,0,20.4,0,0,27.6,62.3,89.9,31.7,30.6,11.3,4.7,82.7,15.85,4.792307692,13,ab,2,1,1,2
172,AUS000001800335,AUS,15.3,8.6,0,0,0,15.5,25.2,40.7,23.9,1.3,15.3,0,16.6,11.95,3.15,8,ab,2,1,1,1
173,AUS000044708291,AUS,2.5,9.5,0,14.1,0,15.7,28.9,44.6,26.1,2.8,16.6,0,19.4,8.7,2.223076923,13,bab,3,1,1,2
