ID,cnt,time_a,time_b1,time_b2,time_b3,time_b4,time_start,time_solving,time_total,time_answer,time_irrelevant,time_explore_relevant,time_ticket_explore,time_explore_total,time_avg_explore,time_avg_btw_events,events_num,sequence,length,credit,OECD,ratio,mean,weight,gender
JPN000016405451,JPN,7.6,6.1,0,20.3,0,17.7,45.2,62.9,34,11.2,27.9,0,39.1,11.33333333,2.511111111,18,bab,3,1,1,0.48,273.6190476,5745.903487,1
JPN000001000305,JPN,48,31.4,0,0,0,12.8,87.9,100.7,79.4,8.5,48,0,56.5,39.7,7.325,12,ab,2,1,1,0.73,450,8712.439024,2
JPN000001000321,JPN,9.5,7.5,0,17.7,0,22.1,39.3,61.4,34.7,4.6,27.2,0,31.8,11.56666667,3.023076923,13,bab,3,1,1,0.45,276.1,5386.732263,1
JPN000001000332,JPN,22.8,0,7.8,0,16.6,9.7,51.6,61.3,47.2,4.4,39.4,7,59.4,11.8,2.715789474,19,abab,4,1,1,0.39,220.7142857,4634.922148,2
JPN000001000314,JPN,29.1,23.8,0,0,0,14.7,57.8,72.5,52.9,4.9,29.1,0,34,26.45,7.225,8,ab,2,1,1,0.56,309.2380952,6678.24485,2
JPN000015505148,JPN,16.3,12.4,0,0,0,24.4,30.1,54.5,28.7,1.4,16.3,0,17.7,14.35,3.7625,8,ab,2,1,1,0.77,438.1904762,9201.845438,1
JPN000015105015,JPN,8.1,17.8,0,0,0,41.5,27.8,69.3,25.9,1.9,8.1,0,10,12.95,3.475,8,ab,2,1,1,0.96,585.5,11423.15009,2
JPN000015104985,JPN,14.4,7.1,0,0,0,10.4,22.9,33.3,21.5,1.4,14.4,0,15.8,3.583333333,1.908333333,12,aaaaab,6,1,1,0.96,585.5,11423.15009,2
JPN000015105005,JPN,7.6,8.8,0,7.1,0,29.6,31.1,60.7,23.5,7.6,14.7,0,22.3,7.833333333,1.94375,16,bab,3,1,1,0.87,479.6666667,10358.78663,2
JPN000015105000,JPN,12.6,14.8,0,0,0,16.7,28.3,45,27.4,0.9,12.6,0,13.5,13.7,3.5375,8,ab,2,1,1,0.78,443.7142857,9317.84349,1
JPN000003901290,JPN,5.1,0,9.7,15.8,0,13.7,34.5,48.2,30.6,3.9,20.9,1.1,44.2,10.2,2.464285714,14,bab,3,1,1,0.67,381.2857143,8006.86551,2
JPN000016805583,JPN,19.4,8.9,0,12.8,0,18.7,67.4,86.1,41.1,26.3,32.2,0,58.5,10.275,2.592307692,26,abab,4,1,1,0.54,323.4285714,6406.99893,2
JPN000016805594,JPN,3.5,5.5,0,17.7,0,18.9,33.1,52,26.7,6.4,21.2,0,27.6,8.9,2.06875,16,bab,3,1,1,0.54,304.7142857,6398.892519,2
JPN000007602516,JPN,12.4,7.7,0,0,0,15.5,21.2,36.7,20.1,1.1,12.4,0,13.5,10.05,2.65,8,ab,2,1,1,0.79,450.1904762,9453.841205,1
JPN000007602504,JPN,29.5,8.9,0,0,0,22.4,42.7,65.1,38.4,4.3,29.5,0,33.8,19.2,4.27,10,ab,2,1,1,0.73,400.7142857,8653.746599,1
JPN000007602538,JPN,26.7,0,19.3,0,0,7.7,47.3,55,46,1.3,26.7,8.8,66.6,23,4.3,11,ab,2,1,1,0.57,320.7142857,6734.886875,1
JPN000004601533,JPN,4.1,7.5,0,31.7,0,18.5,50.4,68.9,43.3,7.1,35.8,0,42.9,10.825,2.52,20,babb,4,1,1,0.73,447.8,8736.612486,2
JPN000004601543,JPN,12.1,15,0,9.3,0,16.9,41,57.9,36.4,4.6,21.4,0,26,12.13333333,3.153846154,13,bab,3,1,1,0.96,585.5,11423.15009,2
JPN000004601528,JPN,26.9,10.8,0,14.3,0,7.6,63.3,70.9,52,11.3,41.2,0,52.5,13,3.331578947,19,abab,4,1,1,0.37,205.2857143,4433.309755,2
JPN000004601537,JPN,25.4,10,0,0,0,12.5,37.1,49.6,35.4,1.7,25.4,0,27.1,17.7,4.6375,8,ab,2,1,1,0.82,465.952381,9784.835646,1
JPN000004301437,JPN,8.3,16.1,0,0,0,24,25.1,49.1,24.4,0.7,8.3,0,9,12.2,3.1375,8,ab,2,1,1,0.74,405.5714286,8758.640497,1
JPN000004301442,JPN,12.5,0,19.2,0,0,15,32.5,47.5,31.7,0.8,12.5,4.2,51.7,15.85,3.611111111,9,ab,2,1,1,0.48,274,5753.903353,1
JPN000004301417,JPN,16.2,18.4,0,0,0,15.5,36.2,51.7,34.6,1.6,16.2,0,17.8,17.3,4.525,8,ab,2,1,1,0.29,174.2,3398.655415,1
JPN000009603161,JPN,22.2,13.5,0,0,0,23.4,39.6,63,35.7,3.9,22.2,0,26.1,17.85,3.96,10,ab,2,1,1,0.74,406.3809524,8776.122814,1
JPN000009603168,JPN,15.6,6.9,0,0,0,11.9,23.9,35.8,22.5,1.4,15.6,0,17,11.25,2.9875,8,ab,2,1,1,0.75,457.8,8931.713256,1
JPN000004801604,JPN,10.3,11.4,0,0,0,13.4,22.8,36.2,21.7,1.1,10.3,0,11.4,10.85,2.85,8,ab,2,1,1,0.63,357.047619,7497.874059,2
JPN000004801586,JPN,18.3,4.8,0,4.2,0,24.5,37.7,62.2,27.3,10.4,22.5,0,32.9,6.825,1.639130435,23,abab,4,1,1,0.78,474,9247.776503,1
JPN000014204693,JPN,15.3,6.7,0,0,0,15.4,23.7,39.1,22,1.7,15.3,0,17,11,2.9625,8,ab,2,1,1,0.56,317.9047619,6675.887866,1
JPN000011603822,JPN,39.3,11.5,0,0,0,25.8,52.4,78.2,50.8,1.6,39.3,0,40.9,25.4,6.55,8,ab,2,1,1,0.87,479.047619,10345.4178,1
JPN000011603818,JPN,14.4,8.3,0,17.1,0,15.1,49.4,64.5,39.8,9.6,31.5,0,41.1,7.96,1.9,26,abbab,5,1,1,0.68,384.8571429,8081.86425,1
JPN000011603812,JPN,7.7,14.7,0,0,0,23.6,37.6,61.2,22.4,15.2,7.7,0,22.9,11.2,2.892307692,13,ab,2,1,1,0.74,450.6,8791.240701,2
JPN000011603826,JPN,30.2,11.1,0,0,0,17,46.7,63.7,41.3,5.4,30.2,0,35.6,20.65,4.67,10,ab,2,1,1,0.28,170.2,3320.615107,1
JPN000011603834,JPN,26.8,15,0,0,0,19.7,43.3,63,41.8,1.5,26.8,0,28.3,20.9,5.4125,8,ab,2,1,1,0.52,284.8095238,6150.690245,1
JPN000004201404,JPN,31.8,10.3,0,0,0,12,45.5,57.5,42.1,3.4,31.8,0,35.2,4.21,2.84375,16,aaaaaaaaab,10,1,1,0.56,342.2,6676.348353,1
JPN000004201403,JPN,4.6,6.2,0,11,0,17.5,23.4,40.9,21.8,1.6,15.6,0,17.2,7.266666667,1.8,13,bab,3,1,1,0.76,461.8,9009.753564,2
JPN000018406093,JPN,12.6,4.4,0,14,0,20.2,33.2,53.4,31,2.2,26.6,0,28.8,10.33333333,2.553846154,13,bab,3,1,1,1,566.5714286,11897.80015,2
JPN000018406101,JPN,69,8.6,0,0,0,6.4,79.2,85.6,77.6,1.6,69,0,70.6,38.8,9.9,8,ab,2,1,1,0.64,391.5,7638.19515,1
JPN000012804239,JPN,12.6,22.6,0,0,0,38.7,37.3,76,35.2,2.1,12.6,0,14.7,17.6,4.6625,8,ab,2,1,1,0.64,391.5,7638.19515,1
JPN000012804249,JPN,19.5,15,0,0,36.3,9.6,72.7,82.3,70.8,1.9,55.8,8.1,57.7,23.6,5.192857143,14,abb,3,1,1,0.54,308.1904762,6471.891293,2
JPN000012804234,JPN,20.4,18.6,0,25.6,0,27,76.4,103.4,64.6,11.8,46,0,57.8,12.92,3.183333333,24,ababb,5,1,1,0.58,352.3,6873.400131,1
JPN000011203702,JPN,16.7,16.2,0,0,0,11.5,34.7,46.2,32.9,1.8,16.7,0,18.5,16.45,4.3375,8,ab,2,1,1,0.54,330.5,6448.080452,2
JPN000011203685,JPN,34.2,7.2,0,12.2,0,16.3,57.8,74.1,53.6,4.2,46.4,0,50.6,13.4,3.4,17,abab,4,1,1,0.66,401.8,7839.148943,2
JPN000011203706,JPN,4.6,3.5,0,17.6,0,11.6,29.4,41,25.7,3.7,22.2,0,25.9,8.566666667,2.261538462,13,bab,3,1,1,0.88,497.1428571,10439.82464,2
JPN000003301120,JPN,4.5,7.3,0,16.2,0,23,30.4,53.4,28,2.4,20.7,0,23.1,9.333333333,2.338461538,13,bab,3,1,1,0.57,350.3,6834.379977,2
JPN000003301088,JPN,6.8,7.1,0,5.6,0,11.5,42.1,53.6,19.5,22.6,12.4,0,35,4.875,1.451724138,29,abab,4,1,1,0.95,539.3809524,11326.80975,2
JPN000003301102,JPN,5.4,11.2,0,18.9,0,17.7,51.4,69.1,35.5,15.9,24.3,0,40.2,11.83333333,2.855555556,18,bab,3,1,1,0.6,338.25,7090.993961,1
JPN000016205380,JPN,10.1,7.4,0,0,0,14,18.9,32.9,17.5,1.4,10.1,0,11.5,8.75,2.3625,8,ab,2,1,1,0.76,463.5,9042.920695,2
JPN000016205390,JPN,3.8,0,22.6,0,0,12.1,48.3,60.4,26.4,21.9,3.8,9.1,70.9,13.2,2.542105263,19,ab,2,1,1,0.8,439.1904762,9484.670812,1
JPN000016205373,JPN,9,9.2,0,0,0,16.8,20.7,37.5,18.2,2.5,9,0,11.5,9.1,2.5875,8,ab,2,1,1,0.84,515.7,10061.34671,1
JPN000016205393,JPN,48,10.7,0,0,13.4,21.6,76.1,97.7,72.1,4,61.4,5.8,65.4,18.025,4.227777778,18,abab,4,1,1,0.6,331.8095238,7165.692965,2
JPN000016205375,JPN,9.2,13.5,0,0,0,11.4,37.7,49.1,22.7,15,9.2,0,24.2,11.35,3.141666667,12,ab,2,1,1,0.65,396.7,7739.64755,1
JPN000016205363,JPN,4.5,7.1,0,11.1,0,11.9,35.2,47.1,22.7,12.5,15.6,0,28.1,7.566666667,1.955555556,18,bab,3,1,1,0.75,427.9047619,8985.849066,1
JPN000016205362,JPN,3.9,6.4,0,27.8,0,8.4,40.4,48.8,38.1,2.3,31.7,0,34,12.7,3.107692308,13,bab,3,1,1,0.75,458.7,8949.272325,1
JPN000002000661,JPN,16.8,6.5,0,6,0,40.4,33.3,73.7,29.3,4,22.8,0,26.8,7.325,1.958823529,17,abab,4,1,1,0.63,355.05,7464.014248,2
JPN000002000645,JPN,26.7,13.3,0,0,0,36.7,40.8,77.5,40,0.8,26.7,0,27.5,20,5.1,8,ab,2,1,1,0.8,487.6,9513.113551,1
JPN000002000643,JPN,16.9,9.2,0,0,0,21,27.6,48.6,26.1,1.5,16.9,0,18.4,13.05,3.45,8,ab,2,1,1,0.43,235.6666667,5089.410805,1
JPN000002000649,JPN,8.2,6.2,0,29.8,0,16.5,54.7,71.2,44.2,10.5,38,0,48.5,14.73333333,3.41875,16,bab,3,1,1,0.92,502.1111111,10920.43899,2
JPN000002000644,JPN,23.1,14.7,0,0,0,11.6,38.9,50.5,37.8,1.1,23.1,0,24.2,18.9,4.8625,8,ab,2,1,1,0.77,470.8,9185.344257,1
JPN000000400125,JPN,9.9,11.1,0,0,0,21,27.8,48.8,21,6.8,9.9,0,16.7,10.5,2.527272727,11,ab,2,1,1,0.64,351.4285714,7589.382044,2
JPN000000400101,JPN,13,5.9,0,0,0,18,27.1,45.1,18.9,8.2,13,0,21.2,9.45,2.463636364,11,ab,2,1,1,0.77,435.9047619,9153.846244,1
JPN000009403090,JPN,15.4,15.7,0,11.8,0,18.2,45.4,63.6,42.9,2.5,27.2,0,29.7,14.3,3.492307692,13,bab,3,1,1,0.81,438.7368421,9603.85018,2
JPN000012604179,JPN,6.8,6.4,0,38.5,0,11.7,53.9,65.6,51.7,2.2,45.3,0,47.5,17.23333333,4.146153846,13,bab,3,1,1,0.74,450.6,8791.240701,2
JPN000012604167,JPN,9.5,6.4,0,16.3,0,10.3,39.7,50,32.2,7.5,25.8,0,33.3,10.73333333,2.48125,16,bab,3,1,1,0.7,394.25,8279.834115,1
JPN000012604166,JPN,13.9,8.8,0,0,0,23.5,23.7,47.2,22.7,1,13.9,0,14.9,11.35,2.9625,8,ab,2,1,1,0.28,156.1428571,3372.030315,1
JPN000001400458,JPN,11.9,0,51.9,0,0,13.3,65.2,78.5,63.8,1.4,11.9,7.5,117.1,31.9,7.244444444,9,ab,2,1,1,0.78,427.5238095,9232.719782,2
JPN000001400467,JPN,19.6,22.4,0,0,0,51.3,58.3,109.6,42,16.3,19.6,0,35.9,21,4.484615385,13,ab,2,1,1,0.89,481.9473684,10549.71882,2
JPN000008502840,JPN,26.1,4.6,0,0,16.8,14.3,54.4,68.7,47.5,6.9,42.9,1.4,49.8,11.875,3.022222222,18,abab,4,1,1,0.8,490.4,9567.741766,2
JPN000008502825,JPN,3.8,4.3,0,6,0,20.5,51,71.5,14.1,36.9,9.8,0,46.7,4.7,1.159090909,44,abb,3,1,1,0.78,427.8823529,9324.094951,2
JPN000017405764,JPN,4.3,0,10.2,0,47.2,10.9,64.3,75.2,61.7,2.6,51.5,16.8,74.5,15.425,2.679166667,24,bbab,4,1,1,0.59,334.7,7029.195887,2
JPN000017405771,JPN,4.3,5,0,9.3,0,19.1,20.9,40,18.6,2.3,13.6,0,15.9,6.2,1.607692308,13,bab,3,1,1,0.56,343.9,6709.515484,2
JPN000017405795,JPN,31.5,0,20.7,0,0,14.3,56.3,70.6,52.2,4.1,31.5,5.8,77,26.1,5.63,10,ab,2,1,1,0.76,461.6,9005.851548,2
JPN000007302421,JPN,31.6,4.4,0,0,43,34.4,83.5,117.9,79,4.5,74.6,33.1,79.1,19.75,4.394736842,19,abab,4,1,1,0.74,403.4444444,8774.532853,1
JPN000006102027,JPN,2.6,10.2,0,21.1,0,15.3,47.5,62.8,33.9,13.6,23.7,0,37.3,11.3,2.794117647,17,bab,3,1,1,0.96,585.5,11423.15009,2
JPN000006102042,JPN,5.4,5.9,0,20.6,0,25.1,35.6,60.7,31.9,3.7,26,0,29.7,10.63333333,2.738461538,13,bab,3,1,1,0.86,493.4736842,10216.52287,2
JPN000006102026,JPN,7.5,3.8,0,20.2,0,12.6,47.3,59.9,31.5,15.8,27.7,0,43.5,6.3,1.313888889,36,ababb,5,1,1,0.76,464,9052.675733,2
JPN000006102021,JPN,3.8,25,0,13.3,0,16.3,45.6,61.9,42.1,3.5,17.1,0,20.6,14.03333333,3.507692308,13,bab,3,1,1,0.98,598.8,11682.63411,1
JPN000006102045,JPN,83,8.7,0,13.1,0,23.7,124.6,148.3,104.8,19.8,96.1,0,115.9,20.96,4.984,25,aabab,5,1,1,0.66,365.6190476,7895.836766,1
JPN000006102033,JPN,39.6,12.8,0,0,0,12.3,53.5,65.8,52.4,1.1,39.6,0,40.7,26.2,6.6875,8,ab,2,1,1,0.56,341.5,6662.691299,1
JPN000006102023,JPN,18.9,4.7,0,6.1,0,12.4,51.1,63.5,29.7,21.4,25,0,46.4,7.425,1.596875,32,abab,4,1,1,0.76,418.7142857,9042.471045,1
JPN000012304048,JPN,12.7,9.4,0,5.8,0,21.5,32.9,54.4,27.9,5,18.5,0,23.5,6.975,1.731578947,19,abab,4,1,1,0.87,528.7,10314.97772,2
JPN000012304056,JPN,16,4.1,0,13.2,0,17.7,43.2,60.9,33.3,9.9,29.2,0,39.1,11.1,2.541176471,17,abb,3,1,1,0.84,515.7,10061.34671,2
JPN000012304057,JPN,19.4,8.6,0,15.3,0,20.6,47.6,68.2,43.3,4.3,34.7,0,39,10.825,2.8,17,abab,4,1,1,0.85,518.4,10114.02392,2
JPN000012304068,JPN,5.4,5.7,0,20.8,0,25.6,41.6,67.2,31.9,9.7,26.2,0,35.9,10.63333333,3.2,13,bab,3,1,1,0.83,455.2380952,9831.232025,2
JPN000012304077,JPN,3.6,5.8,0,16.8,0,12.2,32.1,44.3,26.2,5.9,20.4,0,26.3,8.733333333,2.469230769,13,bab,3,1,1,0.86,485.8571429,10202.82862,2
JPN000014004613,JPN,36.8,10.6,0,0,0,22.8,96,118.8,47.4,48.6,36.8,0,85.4,15.8,4.571428571,21,aab,3,1,1,0.78,425.5882353,9249.607563,2
JPN000005001654,JPN,10.2,3.1,0,21.9,0,22.2,39.6,61.8,35.2,4.4,32.1,0,36.5,8.8,2.2,18,babb,4,1,1,0.55,334.7,6530.022776,2
JPN000005001658,JPN,31.4,10.3,0,0,0,22,52.4,74.4,41.7,10.7,31.4,0,42.1,20.85,6.55,8,ab,2,1,1,0.48,293.5,5726.207603,2
JPN000014704851,JPN,13.9,4.2,0,4,0,20.4,50.9,71.3,22.1,28.8,17.9,0,46.7,5.525,1.696666667,30,abab,4,1,1,0.53,297.0526316,6322.142279,1
JPN000009803230,JPN,35.3,8.1,0,0,0,16.5,48.3,64.8,43.4,4.9,35.3,0,40.2,21.7,4.83,10,ab,2,1,1,0.55,338.2,6598.308045,2
JPN000009803220,JPN,4.3,5.3,0,11.7,0,13.2,26.3,39.5,21.3,5,16,0,21,7.1,2.023076923,13,bab,3,1,1,0.95,577.5,11267.06947,2
JPN000004401448,JPN,8.7,6.1,0,0,0,12.4,18.1,30.5,14.8,3.3,8.7,0,12,7.4,1.81,10,ab,2,1,1,0.55,334,6516.365722,1
JPN000004401480,JPN,22.8,0,11,0,0,12,66.7,78.7,33.8,32.9,22.8,7,77.7,11.26666667,3.031818182,22,aab,3,1,1,0.47,285.5,5570.126987,2
JPN000017105677,JPN,23.4,22.4,0,0,0,19.5,47.5,67,45.8,1.7,23.4,0,25.1,22.9,5.9375,8,ab,2,1,1,0.62,371,7355.820274,1
JPN000017105693,JPN,19.9,8.1,0,0,0,17.1,32.1,49.2,28,4.1,19.9,0,24,14,4.0125,8,ab,2,1,1,0.7,384.8571429,8311.298873,1
JPN000017805906,JPN,21,24.7,0,0,0,17.1,49.1,66.2,45.7,3.4,21,0,24.4,22.85,6.1375,8,ab,2,1,1,0.55,334,6516.365722,1
JPN000017805931,JPN,43.1,16.2,0,0,0,28.1,61.7,89.8,59.3,2.4,43.1,0,45.5,29.65,7.7125,8,ab,2,1,1,0.82,452.3333333,9768.50136,1
JPN000000700226,JPN,9.4,5.5,0,24.1,0,14,50,64,39,11,33.5,0,44.5,13,2.631578947,19,bab,3,1,1,0.88,499.1904762,10482.82392,2
JPN000006202060,JPN,14.4,5.8,0,0,0,34.3,21.4,55.7,20.2,1.2,14.4,0,15.6,10.1,2.675,8,ab,2,1,1,0.73,440.1111111,8683.83175,2
JPN000006202055,JPN,15.9,16.3,0,7.6,0,21,44.2,65.2,39.8,4.4,23.5,0,27.9,13.26666667,2.946666667,15,abb,3,1,1,0.83,470.6190476,9882.834,1
JPN000001500487,JPN,19.7,0,13.5,14.9,7.4,13.9,61.9,75.8,55.5,6.4,42,5.1,75.4,11.1,2.210714286,28,ababb,5,1,1,0.93,524.95,11024.72776,2
JPN000001500482,JPN,13.2,15.5,0,7.8,0,15,56,71,36.5,19.5,21,0,40.5,9.125,2,28,abab,4,1,1,0.88,540,10454.92683,2
JPN000004701551,JPN,12.4,4.6,0,9.5,0,23.3,36.7,60,26.5,10.2,21.9,0,32.1,3.785714286,1.835,20,baaaaab,7,1,1,0.82,450.4761905,9728.39487,2
JPN000004701554,JPN,10.1,5.6,0,35.6,0,21,58.2,79.2,51.3,6.9,45.7,0,52.6,10.26,2.645454545,22,babab,5,1,1,0.96,585.5,11423.15009,2
JPN000004701568,JPN,11.5,21.1,0,0,0,15.6,34.9,50.5,32.6,2.3,11.5,0,13.8,16.3,4.3625,8,ab,2,1,1,0.83,468.3333333,9834.834806,2
JPN000004701564,JPN,4.5,14.7,0,20.8,0,12,44.6,56.6,40,4.6,25.3,0,29.9,13.33333333,3.430769231,13,bab,3,1,1,1,609.9,11899.19597,1
JPN000004001326,JPN,12.5,7,0,10.2,0,37,32.1,69.1,29.7,2.4,22.7,0,25.1,9.9,2.469230769,13,bab,3,1,1,0.91,553.1,10791.02359,1
JPN000004001335,JPN,7.1,5.3,0,6.4,0,9.8,31.3,41.1,18.8,12.5,13.5,0,26,4.7,1.304166667,24,abab,4,1,1,0.46,283.2,5525.25381,2
JPN000004001334,JPN,7.6,14,0,19.1,0,17.1,42.9,60,40.7,2.2,26.7,0,28.9,13.56666667,3.3,13,bab,3,1,1,0.74,453.3,8843.917909,2
JPN000012504145,JPN,26,6.4,0,16.5,0,17.8,55.4,73.2,48.9,6.5,42.5,0,49,12.225,3.258823529,17,abab,4,1,1,0.48,267.047619,5767.107656,1
JPN000012504142,JPN,6.4,11.2,0,0,0,18.5,29.8,48.3,17.6,12.2,6.4,0,18.6,8.8,2.292307692,13,ab,2,1,1,0.71,403.7619048,8478.857582,1
JPN000012504143,JPN,18.5,14.4,0,0,0,13.4,37.8,51.2,32.9,4.9,18.5,0,23.4,16.45,3.78,10,ab,2,1,1,0.54,307.4285714,6455.891561,1
JPN000013804548,JPN,8.2,21.2,0,0,0,28.2,34.9,63.1,29.4,5.5,8.2,0,13.7,14.7,3.49,10,ab,2,1,1,0.65,399.7777778,7740.087805,2
JPN000013804552,JPN,23.8,8.4,0,20.9,0,11.9,58.5,70.4,53.1,5.4,44.7,0,50.1,13.275,3.078947368,19,abab,4,1,1,1,550.952381,11898.25884,2
JPN000013804567,JPN,23.8,12.3,0,22.3,0,11.7,84.2,95.9,58.4,25.8,46.1,0,71.9,19.46666667,4.00952381,21,abb,3,1,1,0.69,421,8213.742422,1
JPN000002900969,JPN,18.6,39.2,0,0,0,19.7,59.4,79.1,57.8,1.6,18.6,0,20.2,28.9,7.425,8,ab,2,1,1,0.85,471.0526316,10095.36192,2
JPN000002900950,JPN,8,11.8,0,0,0,23.7,28.1,51.8,19.8,8.3,8,0,16.3,9.9,3.5125,8,ab,2,1,1,1,609.9,11899.19597,2
JPN000002900949,JPN,25.4,11.8,0,0,0,21.7,45.1,66.8,37.2,7.9,25.4,0,33.3,18.6,5.6375,8,ab,2,1,1,0.53,326.1111111,6313.829268,1
JPN000002900953,JPN,22.3,13,0,0,0,12.5,36.8,49.3,35.3,1.5,22.3,0,23.8,17.65,4.6,8,ab,2,1,1,0.8,452.4285714,9500.840416,1
JPN000017705886,JPN,15.9,6.1,0,0,0,34,23.6,57.6,22,1.6,15.9,0,17.5,11,2.95,8,ab,2,1,1,0.59,325.5714286,7030.976292,1
JPN000006802259,JPN,32,5.1,0,17.7,0,21.3,61.7,83,54.8,6.9,49.7,0,56.6,10.96,2.804545455,22,ababb,5,1,1,0.19,116.3,2269.021956,2
JPN000006802251,JPN,7.1,10,0,0,0,15.8,43.6,59.4,17.1,26.5,7.1,0,33.6,8.55,3.633333333,12,ab,2,1,1,0.59,333.8,7010.294553,2
JPN000006802267,JPN,14.3,0,17,0,0,22.8,32.5,55.3,31.3,1.2,14.3,2.4,49.5,15.65,3.611111111,9,ab,2,1,1,0.99,601.9,11743.11535,2
JPN000006802277,JPN,15.8,2.7,0,8.9,0,34.8,34.4,69.2,27.4,7,24.7,0,31.7,5.48,1.563636364,22,ababb,5,1,1,0.82,454.3809524,9812.721337,2
JPN000006802274,JPN,34.6,6.9,0,10.1,0,28.5,62.1,90.6,51.6,10.5,44.7,0,55.2,12.9,3.268421053,19,abab,4,1,1,0.94,574.4,11206.58824,2
JPN000006802256,JPN,13.9,9.6,0,4.8,0,17.8,35,52.8,28.3,6.7,18.7,0,25.4,7.075,2.058823529,17,abab,4,1,1,0.91,502.7619048,10857.54683,2
JPN000003101037,JPN,29.1,19.9,0,0,0,20.6,51.9,72.5,49,2.9,29.1,0,32,24.5,6.4875,8,ab,2,1,1,0.75,458.9,8953.17434,1
JPN000003101029,JPN,36.2,20,0,6.7,0,13.7,69.3,83,62.9,6.4,42.9,0,49.3,15.725,3.465,20,abab,4,1,1,0.91,553.1,10791.02359,2
JPN000003101020,JPN,8.2,5,0,0,0,11.5,39.7,51.2,13.2,26.5,8.2,0,34.7,6.6,1.726086957,23,ab,2,1,1,0.71,400.5238095,8410.858724,2
JPN000003101040,JPN,10.4,2.9,0,13.1,0,13,36,49,26.4,9.6,23.5,0,33.1,5.28,1.333333333,27,ababb,5,1,1,0.91,515.1428571,10817.81829,2
JPN000006902301,JPN,25.5,5.6,0,0,0,17.4,33.1,50.5,31.1,2,25.5,0,27.5,15.55,4.1375,8,ab,2,1,1,0.67,408.8,7975.719482,1
JPN000006902285,JPN,12.5,7.3,0,0,0,46.8,20.9,67.7,19.8,1.1,12.5,0,13.6,9.9,2.6125,8,ab,2,1,1,0.58,320.4761905,6920.940536,2
JPN000003401122,JPN,18.7,9.9,0,18.2,0,20.1,51.6,71.7,46.8,4.8,36.9,0,41.7,11.7,3.035294118,17,abab,4,1,1,1,609.9,11899.19597,2
JPN000013104328,JPN,22.2,10.2,0,9.8,0,33.4,48,81.4,42.2,5.8,32,0,37.8,10.55,2.526315789,19,abab,4,1,1,0.82,450.05,9733.881931,2
JPN000013104311,JPN,17.3,0,13,0,0,8.4,46.6,55,30.3,16.3,17.3,3.9,59.6,15.15,2.9125,16,ab,2,1,1,0.48,269.7619048,5664.904847,2
JPN000013104319,JPN,21.2,4.3,0,0,14.7,11.1,42.1,53.2,40.2,1.9,35.9,6.2,37.8,10.05,2.338888889,18,abab,4,1,1,0.87,491.8,10299.64401,2
JPN000004501505,JPN,7,8.6,0,22.6,0,30.3,43.5,73.8,38.2,5.3,29.6,0,34.9,12.73333333,3.346153846,13,bab,3,1,1,0.7,397.55,8349.139005,2
JPN000004501502,JPN,5.6,13.2,0,0,0,17.5,73.5,91,18.8,54.7,5.6,0,60.3,9.4,5.653846154,13,ab,2,1,1,0.9,546.3,10658.35507,2
JPN000009503138,JPN,29,7.4,0,21,0,20.6,62.1,82.7,57.4,4.7,50,0,54.7,9.566666667,2.388461538,26,ababab,6,1,1,0.96,585.5,11423.15009,1
JPN000009503140,JPN,28,4.1,0,5.7,0,14.9,62.3,77.2,37.8,24.5,33.7,0,58.2,9.45,2.831818182,22,abab,4,1,1,0.65,361.8947368,7755.945093,1
JPN000009503122,JPN,7.4,16.2,0,0,0,24.5,25,49.5,23.6,1.4,7.4,0,8.8,11.8,3.125,8,ab,2,1,1,0.75,458.6,8947.321317,1
JPN000008302752,JPN,38.8,9.8,0,32.8,0,17.7,88.6,106.3,81.4,7.2,71.6,0,78.8,20.35,5.211764706,17,abab,4,1,1,0.2,121.7,2374.376372,1
JPN000008302751,JPN,30.1,8.1,0,0,0,21.4,40.9,62.3,38.2,2.7,30.1,0,32.8,19.1,5.1125,8,ab,2,1,1,0.56,339.3,6619.76913,1
JPN000002400791,JPN,29.2,5.7,0,8.8,0,20.3,48.3,68.6,43.7,4.6,38,0,42.6,10.925,2.841176471,17,abab,4,1,1,0.97,535.5238095,11565.06646,1
JPN000002400812,JPN,16,11.6,0,0,0,19.2,29.9,49.1,27.6,2.3,16,0,18.3,4.6,2.491666667,12,aaaaab,6,1,1,0.8,441.1428571,9526.834046,1
JPN000002400786,JPN,7.1,7.5,0,11.2,0,22.7,34.1,56.8,25.8,8.3,18.3,0,26.6,8.6,2.623076923,13,bab,3,1,1,0.96,585.5,11423.15009,1
JPN000015805227,JPN,38.1,0,41.9,0,0,27.4,82.4,109.8,80,2.4,38.1,25.6,124.3,40,6.338461538,13,ab,2,1,1,0.47,286.4,5587.686056,1
JPN000015805250,JPN,27.9,6,0,0,0,29.7,39,68.7,33.9,5.1,27.9,0,33,16.95,4.875,8,ab,2,1,1,0.46,277.7,5417.948386,2
JPN000001700551,JPN,18.9,8.3,0,0,0,9.4,29.8,39.2,27.2,2.6,18.9,0,21.5,13.6,3.725,8,ab,2,1,1,0.67,367.8571429,7944.170229,1
JPN000001700571,JPN,21.5,8.3,0,0,0,16.3,31.1,47.4,29.8,1.3,21.5,0,22.8,14.9,3.8875,8,ab,2,1,1,0.59,336.2857143,7061.881383,1
